Student ID,Name,Email,Start Day,Start Time,End Time,Format,Deadline (for exam tool),No Watermark (for exam tool),Proctoring link (if remote),Accommodations,Notes
1000405,Test Student 0405,cs161-staff+devnull0405@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000406,Test Student 0406,cs161-staff+devnull0406@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000407,Test Student 0407,cs161-staff+devnull0407@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000408,Test Student 0408,cs161-staff+devnull0408@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000409,Test Student 0409,cs161-staff+devnull0409@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000410,Test Student 0410,cs161-staff+devnull0410@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000411,Test Student 0411,cs161-staff+devnull0411@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000412,Test Student 0412,cs161-staff+devnull0412@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000413,Test Student 0413,cs161-staff+devnull0413@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000414,Test Student 0414,cs161-staff+devnull0414@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000415,Test Student 0415,cs161-staff+devnull0415@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000416,Test Student 0416,cs161-staff+devnull0416@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000417,Test Student 0417,cs161-staff+devnull0417@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000418,Test Student 0418,cs161-staff+devnull0418@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000419,Test Student 0419,cs161-staff+devnull0419@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000420,Test Student 0420,cs161-staff+devnull0420@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000421,Test Student 0421,cs161-staff+devnull0421@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000422,Test Student 0422,cs161-staff+devnull0422@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000423,Test Student 0423,cs161-staff+devnull0423@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000424,Test Student 0424,cs161-staff+devnull0424@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000425,Test Student 0425,cs161-staff+devnull0425@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000426,Test Student 0426,cs161-staff+devnull0426@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000427,Test Student 0427,cs161-staff+devnull0427@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000428,Test Student 0428,cs161-staff+devnull0428@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000429,Test Student 0429,cs161-staff+devnull0429@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000430,Test Student 0430,cs161-staff+devnull0430@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000431,Test Student 0431,cs161-staff+devnull0431@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000432,Test Student 0432,cs161-staff+devnull0432@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000433,Test Student 0433,cs161-staff+devnull0433@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000434,Test Student 0434,cs161-staff+devnull0434@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000435,Test Student 0435,cs161-staff+devnull0435@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000436,Test Student 0436,cs161-staff+devnull0436@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000437,Test Student 0437,cs161-staff+devnull0437@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000438,Test Student 0438,cs161-staff+devnull0438@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000439,Test Student 0439,cs161-staff+devnull0439@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000440,Test Student 0440,cs161-staff+devnull0440@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000441,Test Student 0441,cs161-staff+devnull0441@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000442,Test Student 0442,cs161-staff+devnull0442@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000443,Test Student 0443,cs161-staff+devnull0443@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000444,Test Student 0444,cs161-staff+devnull0444@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000445,Test Student 0445,cs161-staff+devnull0445@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000446,Test Student 0446,cs161-staff+devnull0446@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000447,Test Student 0447,cs161-staff+devnull0447@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000448,Test Student 0448,cs161-staff+devnull0448@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000449,Test Student 0449,cs161-staff+devnull0449@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000450,Test Student 0450,cs161-staff+devnull0450@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000451,Test Student 0451,cs161-staff+devnull0451@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000452,Test Student 0452,cs161-staff+devnull0452@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000453,Test Student 0453,cs161-staff+devnull0453@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000454,Test Student 0454,cs161-staff+devnull0454@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000455,Test Student 0455,cs161-staff+devnull0455@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000456,Test Student 0456,cs161-staff+devnull0456@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000457,Test Student 0457,cs161-staff+devnull0457@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000458,Test Student 0458,cs161-staff+devnull0458@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000459,Test Student 0459,cs161-staff+devnull0459@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000460,Test Student 0460,cs161-staff+devnull0460@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000461,Test Student 0461,cs161-staff+devnull0461@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000462,Test Student 0462,cs161-staff+devnull0462@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000463,Test Student 0463,cs161-staff+devnull0463@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000464,Test Student 0464,cs161-staff+devnull0464@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000465,Test Student 0465,cs161-staff+devnull0465@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000466,Test Student 0466,cs161-staff+devnull0466@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000467,Test Student 0467,cs161-staff+devnull0467@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000468,Test Student 0468,cs161-staff+devnull0468@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000469,Test Student 0469,cs161-staff+devnull0469@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000470,Test Student 0470,cs161-staff+devnull0470@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000471,Test Student 0471,cs161-staff+devnull0471@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000472,Test Student 0472,cs161-staff+devnull0472@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000473,Test Student 0473,cs161-staff+devnull0473@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000474,Test Student 0474,cs161-staff+devnull0474@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000475,Test Student 0475,cs161-staff+devnull0475@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000476,Test Student 0476,cs161-staff+devnull0476@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000477,Test Student 0477,cs161-staff+devnull0477@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000478,Test Student 0478,cs161-staff+devnull0478@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000479,Test Student 0479,cs161-staff+devnull0479@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000480,Test Student 0480,cs161-staff+devnull0480@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000481,Test Student 0481,cs161-staff+devnull0481@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000482,Test Student 0482,cs161-staff+devnull0482@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000483,Test Student 0483,cs161-staff+devnull0483@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000484,Test Student 0484,cs161-staff+devnull0484@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000485,Test Student 0485,cs161-staff+devnull0485@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000486,Test Student 0486,cs161-staff+devnull0486@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000487,Test Student 0487,cs161-staff+devnull0487@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000488,Test Student 0488,cs161-staff+devnull0488@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000489,Test Student 0489,cs161-staff+devnull0489@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000490,Test Student 0490,cs161-staff+devnull0490@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000491,Test Student 0491,cs161-staff+devnull0491@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000492,Test Student 0492,cs161-staff+devnull0492@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000493,Test Student 0493,cs161-staff+devnull0493@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000494,Test Student 0494,cs161-staff+devnull0494@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000495,Test Student 0495,cs161-staff+devnull0495@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000496,Test Student 0496,cs161-staff+devnull0496@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000497,Test Student 0497,cs161-staff+devnull0497@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000498,Test Student 0498,cs161-staff+devnull0498@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000499,Test Student 0499,cs161-staff+devnull0499@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000500,Test Student 0500,cs161-staff+devnull0500@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000501,Test Student 0501,cs161-staff+devnull0501@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000502,Test Student 0502,cs161-staff+devnull0502@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000503,Test Student 0503,cs161-staff+devnull0503@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000504,Test Student 0504,cs161-staff+devnull0504@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000505,Test Student 0505,cs161-staff+devnull0505@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000506,Test Student 0506,cs161-staff+devnull0506@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000507,Test Student 0507,cs161-staff+devnull0507@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000508,Test Student 0508,cs161-staff+devnull0508@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000509,Test Student 0509,cs161-staff+devnull0509@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000510,Test Student 0510,cs161-staff+devnull0510@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000511,Test Student 0511,cs161-staff+devnull0511@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000512,Test Student 0512,cs161-staff+devnull0512@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000513,Test Student 0513,cs161-staff+devnull0513@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000514,Test Student 0514,cs161-staff+devnull0514@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000515,Test Student 0515,cs161-staff+devnull0515@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000516,Test Student 0516,cs161-staff+devnull0516@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000517,Test Student 0517,cs161-staff+devnull0517@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000518,Test Student 0518,cs161-staff+devnull0518@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000519,Test Student 0519,cs161-staff+devnull0519@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000520,Test Student 0520,cs161-staff+devnull0520@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000521,Test Student 0521,cs161-staff+devnull0521@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000522,Test Student 0522,cs161-staff+devnull0522@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000523,Test Student 0523,cs161-staff+devnull0523@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000524,Test Student 0524,cs161-staff+devnull0524@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000525,Test Student 0525,cs161-staff+devnull0525@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000526,Test Student 0526,cs161-staff+devnull0526@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000527,Test Student 0527,cs161-staff+devnull0527@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000528,Test Student 0528,cs161-staff+devnull0528@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000529,Test Student 0529,cs161-staff+devnull0529@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000530,Test Student 0530,cs161-staff+devnull0530@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000531,Test Student 0531,cs161-staff+devnull0531@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000532,Test Student 0532,cs161-staff+devnull0532@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000533,Test Student 0533,cs161-staff+devnull0533@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000534,Test Student 0534,cs161-staff+devnull0534@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000535,Test Student 0535,cs161-staff+devnull0535@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000536,Test Student 0536,cs161-staff+devnull0536@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000537,Test Student 0537,cs161-staff+devnull0537@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000538,Test Student 0538,cs161-staff+devnull0538@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000539,Test Student 0539,cs161-staff+devnull0539@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000540,Test Student 0540,cs161-staff+devnull0540@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000541,Test Student 0541,cs161-staff+devnull0541@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000542,Test Student 0542,cs161-staff+devnull0542@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000543,Test Student 0543,cs161-staff+devnull0543@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000544,Test Student 0544,cs161-staff+devnull0544@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000545,Test Student 0545,cs161-staff+devnull0545@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000546,Test Student 0546,cs161-staff+devnull0546@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000547,Test Student 0547,cs161-staff+devnull0547@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000548,Test Student 0548,cs161-staff+devnull0548@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000549,Test Student 0549,cs161-staff+devnull0549@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000550,Test Student 0550,cs161-staff+devnull0550@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000551,Test Student 0551,cs161-staff+devnull0551@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000552,Test Student 0552,cs161-staff+devnull0552@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000553,Test Student 0553,cs161-staff+devnull0553@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000554,Test Student 0554,cs161-staff+devnull0554@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000555,Test Student 0555,cs161-staff+devnull0555@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000556,Test Student 0556,cs161-staff+devnull0556@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000557,Test Student 0557,cs161-staff+devnull0557@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000558,Test Student 0558,cs161-staff+devnull0558@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000559,Test Student 0559,cs161-staff+devnull0559@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000560,Test Student 0560,cs161-staff+devnull0560@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000561,Test Student 0561,cs161-staff+devnull0561@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000562,Test Student 0562,cs161-staff+devnull0562@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000563,Test Student 0563,cs161-staff+devnull0563@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000564,Test Student 0564,cs161-staff+devnull0564@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000565,Test Student 0565,cs161-staff+devnull0565@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000566,Test Student 0566,cs161-staff+devnull0566@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000567,Test Student 0567,cs161-staff+devnull0567@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000568,Test Student 0568,cs161-staff+devnull0568@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000569,Test Student 0569,cs161-staff+devnull0569@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000570,Test Student 0570,cs161-staff+devnull0570@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000571,Test Student 0571,cs161-staff+devnull0571@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000572,Test Student 0572,cs161-staff+devnull0572@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000573,Test Student 0573,cs161-staff+devnull0573@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000574,Test Student 0574,cs161-staff+devnull0574@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000575,Test Student 0575,cs161-staff+devnull0575@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000576,Test Student 0576,cs161-staff+devnull0576@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000577,Test Student 0577,cs161-staff+devnull0577@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000578,Test Student 0578,cs161-staff+devnull0578@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000579,Test Student 0579,cs161-staff+devnull0579@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000580,Test Student 0580,cs161-staff+devnull0580@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000581,Test Student 0581,cs161-staff+devnull0581@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000582,Test Student 0582,cs161-staff+devnull0582@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000583,Test Student 0583,cs161-staff+devnull0583@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000584,Test Student 0584,cs161-staff+devnull0584@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000585,Test Student 0585,cs161-staff+devnull0585@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000586,Test Student 0586,cs161-staff+devnull0586@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000587,Test Student 0587,cs161-staff+devnull0587@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000588,Test Student 0588,cs161-staff+devnull0588@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000589,Test Student 0589,cs161-staff+devnull0589@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000590,Test Student 0590,cs161-staff+devnull0590@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000591,Test Student 0591,cs161-staff+devnull0591@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000592,Test Student 0592,cs161-staff+devnull0592@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000593,Test Student 0593,cs161-staff+devnull0593@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000594,Test Student 0594,cs161-staff+devnull0594@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000595,Test Student 0595,cs161-staff+devnull0595@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000596,Test Student 0596,cs161-staff+devnull0596@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000597,Test Student 0597,cs161-staff+devnull0597@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000598,Test Student 0598,cs161-staff+devnull0598@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000599,Test Student 0599,cs161-staff+devnull0599@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000600,Test Student 0600,cs161-staff+devnull0600@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000601,Test Student 0601,cs161-staff+devnull0601@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000602,Test Student 0602,cs161-staff+devnull0602@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000603,Test Student 0603,cs161-staff+devnull0603@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000604,Test Student 0604,cs161-staff+devnull0604@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000605,Test Student 0605,cs161-staff+devnull0605@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000606,Test Student 0606,cs161-staff+devnull0606@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000607,Test Student 0607,cs161-staff+devnull0607@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
1000608,Test Student 0608,cs161-staff+devnull0608@berkeley.edu,10/1/2021,5:00 PM,7:00 PM,In-person,1633140000,1,,,
